2243 refs rebased (+0x900000)

R 0004AA: 0001A88C -> 0091A88C | 4a8:	4eb9 0001 a88c 	jsr 0x1a88c
R 01275E: 0000E23C -> 0090E23C | 1275c:	4eb9 0000 e23c 	jsr 0xe23c
R 01280E: 00003F72 -> 00903F72 | 1280c:	4eb9 0000 3f72 	jsr 0x3f72
R 012844: 00003F20 -> 00903F20 | 12842:	4eb9 0000 3f20 	jsr 0x3f20
R 01284A: 00006654 -> 00906654 | 12848:	4eb9 0000 6654 	jsr 0x6654
R 012850: 0000D4B8 -> 0090D4B8 | 1284e:	4eb9 0000 d4b8 	jsr 0xd4b8
R 01286C: 0000D8BA -> 0090D8BA | 1286a:	4eb9 0000 d8ba 	jsr 0xd8ba
R 01287E: 00006654 -> 00906654 | 1287c:	4eb9 0000 6654 	jsr 0x6654
R 012884: 0000D4B8 -> 0090D4B8 | 12882:	4eb9 0000 d4b8 	jsr 0xd4b8
R 01288A: 0000D99C -> 0090D99C | 12888:	4eb9 0000 d99c 	jsr 0xd99c
R 012890: 0000669C -> 0090669C | 1288e:	4eb9 0000 669c 	jsr 0x669c
R 012896: 0000D47E -> 0090D47E | 12894:	4eb9 0000 d47e 	jsr 0xd47e
R 01289C: 0000674E -> 0090674E | 1289a:	4eb9 0000 674e 	jsr 0x674e
R 0128A2: 0000D5A6 -> 0090D5A6 | 128a0:	4eb9 0000 d5a6 	jsr 0xd5a6
R 0128AC: 00011386 -> 00911386 | 128aa:	4eb9 0001 1386 	jsr 0x11386
R 0128B2: 00003D14 -> 00903D14 | 128b0:	4ef9 0000 3d14 	jmp 0x3d14
R 012B10: 0000E032 -> 0090E032 | 12b0e:	4eb9 0000 e032 	jsr 0xe032
R 012B30: 0000E032 -> 0090E032 | 12b2e:	4eb9 0000 e032 	jsr 0xe032
R 012B50: 0000E032 -> 0090E032 | 12b4e:	4eb9 0000 e032 	jsr 0xe032
R 012BB4: 0000D4B8 -> 0090D4B8 | 12bb2:	4eb9 0000 d4b8 	jsr 0xd4b8
R 012BDC: 00003B2E -> 00903B2E | 12bda:	4eb9 0000 3b2e 	jsr 0x3b2e
R 012C0C: 00003B2E -> 00903B2E | 12c0a:	4eb9 0000 3b2e 	jsr 0x3b2e
R 012C3C: 00003B2E -> 00903B2E | 12c3a:	4eb9 0000 3b2e 	jsr 0x3b2e
R 012C6C: 00003B2E -> 00903B2E | 12c6a:	4ef9 0000 3b2e 	jmp 0x3b2e
R 012CCE: 000065AA -> 009065AA | 12ccc:	4eb9 0000 65aa 	jsr 0x65aa
R 012D08: 0000E1E8 -> 0090E1E8 | 12d06:	4eb9 0000 e1e8 	jsr 0xe1e8
R 012D12: 00003BCE -> 00903BCE | 12d10:	4eb9 0000 3bce 	jsr 0x3bce
R 012D18: 00003F04 -> 00903F04 | 12d16:	4ef9 0000 3f04 	jmp 0x3f04
R 012D48: 00003352 -> 00903352 | 12d46:	4eb9 0000 3352 	jsr 0x3352
R 012D92: 00003352 -> 00903352 | 12d90:	4eb9 0000 3352 	jsr 0x3352
R 012DCC: 00003706 -> 00903706 | 12dca:	4eb9 0000 3706 	jsr 0x3706
R 012E14: 00003F72 -> 00903F72 | 12e12:	4eb9 0000 3f72 	jsr 0x3f72
R 012E1A: 00003F20 -> 00903F20 | 12e18:	4eb9 0000 3f20 	jsr 0x3f20
R 012E20: 000065CA -> 009065CA | 12e1e:	4eb9 0000 65ca 	jsr 0x65ca
R 012E26: 00003D36 -> 00903D36 | 12e24:	4ef9 0000 3d36 	jmp 0x3d36
R 012E92: 00003352 -> 00903352 | 12e90:	4eb9 0000 3352 	jsr 0x3352
R 012EE8: 00003F20 -> 00903F20 | 12ee6:	4eb9 0000 3f20 	jsr 0x3f20
R 012EEE: 0000669C -> 0090669C | 12eec:	4eb9 0000 669c 	jsr 0x669c
R 012EF4: 0000D47E -> 0090D47E | 12ef2:	4eb9 0000 d47e 	jsr 0xd47e
R 012EFA: 0000674E -> 0090674E | 12ef8:	4eb9 0000 674e 	jsr 0x674e
R 012F00: 0000D5A6 -> 0090D5A6 | 12efe:	4eb9 0000 d5a6 	jsr 0xd5a6
R 012F06: 00003D14 -> 00903D14 | 12f04:	4ef9 0000 3d14 	jmp 0x3d14
R 012F42: 000100B0 -> 009100B0 | 12f40:	4eb9 0001 00b0 	jsr 0x100b0
R 012F4E: 00003BCE -> 00903BCE | 12f4c:	4eb9 0000 3bce 	jsr 0x3bce
R 012F54: 00003F04 -> 00903F04 | 12f52:	4ef9 0000 3f04 	jmp 0x3f04
R 012F8A: 00003F72 -> 00903F72 | 12f88:	4eb9 0000 3f72 	jsr 0x3f72
R 012F90: 00003F20 -> 00903F20 | 12f8e:	4eb9 0000 3f20 	jsr 0x3f20
R 012F96: 0000669C -> 0090669C | 12f94:	4eb9 0000 669c 	jsr 0x669c
R 012FA8: 00003D36 -> 00903D36 | 12fa6:	4ef9 0000 3d36 	jmp 0x3d36
R 012FB2: 0000669C -> 0090669C | 12fb0:	4eb9 0000 669c 	jsr 0x669c
R 012FB8: 0000D47E -> 0090D47E | 12fb6:	4eb9 0000 d47e 	jsr 0xd47e
R 012FBE: 0000674E -> 0090674E | 12fbc:	4eb9 0000 674e 	jsr 0x674e
R 012FC4: 0000D5A6 -> 0090D5A6 | 12fc2:	4eb9 0000 d5a6 	jsr 0xd5a6
R 012FCA: 00003D36 -> 00903D36 | 12fc8:	4ef9 0000 3d36 	jmp 0x3d36
R 0132A2: 0000E032 -> 0090E032 | 132a0:	4eb9 0000 e032 	jsr 0xe032
R 0132B8: 0000E032 -> 0090E032 | 132b6:	4eb9 0000 e032 	jsr 0xe032
R 013370: 00003B2E -> 00903B2E | 1336e:	4ef9 0000 3b2e 	jmp 0x3b2e
R 013376: 000065AA -> 009065AA | 13374:	4eb9 0000 65aa 	jsr 0x65aa
R 01339C: 0000E1E8 -> 0090E1E8 | 1339a:	4eb9 0000 e1e8 	jsr 0xe1e8
R 0133A6: 00003BCE -> 00903BCE | 133a4:	4eb9 0000 3bce 	jsr 0x3bce
R 0133AC: 00003F04 -> 00903F04 | 133aa:	4ef9 0000 3f04 	jmp 0x3f04
R 0135FA: 00003352 -> 00903352 | 135f8:	4eb9 0000 3352 	jsr 0x3352
R 01367A: 00003F72 -> 00903F72 | 13678:	4eb9 0000 3f72 	jsr 0x3f72
R 013680: 00003F20 -> 00903F20 | 1367e:	4eb9 0000 3f20 	jsr 0x3f20
R 013686: 0000D4B8 -> 0090D4B8 | 13684:	4eb9 0000 d4b8 	jsr 0xd4b8
R 013696: 0000D8BA -> 0090D8BA | 13694:	4eb9 0000 d8ba 	jsr 0xd8ba
R 01369C: 0000D99C -> 0090D99C | 1369a:	4eb9 0000 d99c 	jsr 0xd99c
R 0136A2: 0000669C -> 0090669C | 136a0:	4eb9 0000 669c 	jsr 0x669c
R 0136A8: 0000D47E -> 0090D47E | 136a6:	4eb9 0000 d47e 	jsr 0xd47e
R 0136B2: 0000D5A6 -> 0090D5A6 | 136b0:	41f9 0000 d5a6 	lea 0xd5a6,%a0
R 0136D0: 0000D5A2 -> 0090D5A2 | 136ce:	41f9 0000 d5a2 	lea 0xd5a2,%a0
R 0136D8: 00003D14 -> 00903D14 | 136d6:	4ef9 0000 3d14 	jmp 0x3d14
R 0136E0: 00003352 -> 00903352 | 136de:	4eb9 0000 3352 	jsr 0x3352
R 013736: 00003F72 -> 00903F72 | 13734:	4eb9 0000 3f72 	jsr 0x3f72
R 01373C: 00003F20 -> 00903F20 | 1373a:	4eb9 0000 3f20 	jsr 0x3f20
R 01374E: 00003DD8 -> 00903DD8 | 1374c:	4ef9 0000 3dd8 	jmp 0x3dd8
R 013778: 000137E0 -> 009137E0 | 13776:	2d7c 0001 37e0 	movel #79840,%fp@(2)
R 0137C8: 00003B2E -> 00903B2E | 137c6:	4ef9 0000 3b2e 	jmp 0x3b2e
R 0137DC: 00003F04 -> 00903F04 | 137da:	4ef9 0000 3f04 	jmp 0x3f04
R 0137F6: 00003F20 -> 00903F20 | 137f4:	4eb9 0000 3f20 	jsr 0x3f20
R 0137FC: 00003DD8 -> 00903DD8 | 137fa:	4ef9 0000 3dd8 	jmp 0x3dd8
R 01384A: 00003352 -> 00903352 | 13848:	4eb9 0000 3352 	jsr 0x3352
R 0138F6: 0000669C -> 0090669C | 138f4:	4eb9 0000 669c 	jsr 0x669c
R 0138FC: 0000D47E -> 0090D47E | 138fa:	4eb9 0000 d47e 	jsr 0xd47e
R 013902: 0000D5A2 -> 0090D5A2 | 13900:	4eb9 0000 d5a2 	jsr 0xd5a2
R 013908: 00003D36 -> 00903D36 | 13906:	4ef9 0000 3d36 	jmp 0x3d36
R 013B28: 00003B2E -> 00903B2E | 13b26:	4ef9 0000 3b2e 	jmp 0x3b2e
R 013B2E: 000065AA -> 009065AA | 13b2c:	4eb9 0000 65aa 	jsr 0x65aa
R 013B5E: 0000E1E8 -> 0090E1E8 | 13b5c:	4eb9 0000 e1e8 	jsr 0xe1e8
R 013B68: 00003BCE -> 00903BCE | 13b66:	4eb9 0000 3bce 	jsr 0x3bce
R 013B6E: 00003F04 -> 00903F04 | 13b6c:	4ef9 0000 3f04 	jmp 0x3f04
R 013BE2: 00003352 -> 00903352 | 13be0:	4eb9 0000 3352 	jsr 0x3352
R 013C12: 00003352 -> 00903352 | 13c10:	4eb9 0000 3352 	jsr 0x3352
R 013C2A: 00003706 -> 00903706 | 13c28:	4eb9 0000 3706 	jsr 0x3706
R 013C58: 00003F72 -> 00903F72 | 13c56:	4eb9 0000 3f72 	jsr 0x3f72
R 013C5E: 00003F20 -> 00903F20 | 13c5c:	4eb9 0000 3f20 	jsr 0x3f20
R 013C64: 0000D4B8 -> 0090D4B8 | 13c62:	4eb9 0000 d4b8 	jsr 0xd4b8
R 013C74: 0000D8BA -> 0090D8BA | 13c72:	4eb9 0000 d8ba 	jsr 0xd8ba
R 013C7A: 0000D99C -> 0090D99C | 13c78:	4eb9 0000 d99c 	jsr 0xd99c
R 013C80: 000065CA -> 009065CA | 13c7e:	4eb9 0000 65ca 	jsr 0x65ca
R 013C86: 00003D14 -> 00903D14 | 13c84:	4ef9 0000 3d14 	jmp 0x3d14
R 013D46: 0000E266 -> 0090E266 | 13d44:	4eb9 0000 e266 	jsr 0xe266
R 013D80: 0000E23C -> 0090E23C | 13d7e:	4eb9 0000 e23c 	jsr 0xe23c
R 013E18: 0000E23C -> 0090E23C | 13e16:	4eb9 0000 e23c 	jsr 0xe23c
R 013E98: 0000E2DC -> 0090E2DC | 13e96:	4eb9 0000 e2dc 	jsr 0xe2dc
R 013EA0: 0000E23C -> 0090E23C | 13e9e:	4eb9 0000 e23c 	jsr 0xe23c
R 013F90: 0000E23C -> 0090E23C | 13f8e:	4eb9 0000 e23c 	jsr 0xe23c
R 01405E: 00003F40 -> 00903F40 | 1405c:	4eb9 0000 3f40 	jsr 0x3f40
R 014064: 00003F72 -> 00903F72 | 14062:	4eb9 0000 3f72 	jsr 0x3f72
R 01406A: 00003F20 -> 00903F20 | 14068:	4eb9 0000 3f20 	jsr 0x3f20
R 014070: 00006654 -> 00906654 | 1406e:	4eb9 0000 6654 	jsr 0x6654
R 014076: 0000D4B8 -> 0090D4B8 | 14074:	4eb9 0000 d4b8 	jsr 0xd4b8
R 01408A: 0000D8BA -> 0090D8BA | 14088:	4eb9 0000 d8ba 	jsr 0xd8ba
R 0140AE: 0000D99C -> 0090D99C | 140ac:	4eb9 0000 d99c 	jsr 0xd99c
R 0140C2: 0000D99C -> 0090D99C | 140c0:	4eb9 0000 d99c 	jsr 0xd99c
R 014126: 0000D4B8 -> 0090D4B8 | 14124:	4eb9 0000 d4b8 	jsr 0xd4b8
R 01412C: 0000669C -> 0090669C | 1412a:	4eb9 0000 669c 	jsr 0x669c
R 014132: 0000D47E -> 0090D47E | 14130:	4eb9 0000 d47e 	jsr 0xd47e
R 014138: 0000674E -> 0090674E | 14136:	4eb9 0000 674e 	jsr 0x674e
R 01413E: 0000D5A6 -> 0090D5A6 | 1413c:	4eb9 0000 d5a6 	jsr 0xd5a6
R 014148: 00011386 -> 00911386 | 14146:	4eb9 0001 1386 	jsr 0x11386
R 01414E: 00003D14 -> 00903D14 | 1414c:	4ef9 0000 3d14 	jmp 0x3d14
R 014154: 0000DED4 -> 0090DED4 | 14152:	2679 0000 ded4 	moveal 0xded4,%a3
R 0143D8: 00003B2E -> 00903B2E | 143d6:	4ef9 0000 3b2e 	jmp 0x3b2e
R 0143DE: 000065AA -> 009065AA | 143dc:	4eb9 0000 65aa 	jsr 0x65aa
R 014414: 0000E1E8 -> 0090E1E8 | 14412:	4eb9 0000 e1e8 	jsr 0xe1e8
R 01441E: 00003BCE -> 00903BCE | 1441c:	4eb9 0000 3bce 	jsr 0x3bce
R 014424: 00003F04 -> 00903F04 | 14422:	4ef9 0000 3f04 	jmp 0x3f04
R 014486: 00003352 -> 00903352 | 14484:	4eb9 0000 3352 	jsr 0x3352
R 0144BA: 00003706 -> 00903706 | 144b8:	4eb9 0000 3706 	jsr 0x3706
R 0144CC: 00003352 -> 00903352 | 144ca:	4eb9 0000 3352 	jsr 0x3352
R 0144F6: 00003F72 -> 00903F72 | 144f4:	4eb9 0000 3f72 	jsr 0x3f72
R 0144FC: 00003F20 -> 00903F20 | 144fa:	4eb9 0000 3f20 	jsr 0x3f20
R 014502: 0000D4B8 -> 0090D4B8 | 14500:	4eb9 0000 d4b8 	jsr 0xd4b8
R 014512: 0000D8BA -> 0090D8BA | 14510:	4eb9 0000 d8ba 	jsr 0xd8ba
R 014518: 0000D99C -> 0090D99C | 14516:	4eb9 0000 d99c 	jsr 0xd99c
R 01451E: 000065CA -> 009065CA | 1451c:	4eb9 0000 65ca 	jsr 0x65ca
R 014524: 00003D14 -> 00903D14 | 14522:	4ef9 0000 3d14 	jmp 0x3d14
R 01452E: 00003352 -> 00903352 | 1452c:	4eb9 0000 3352 	jsr 0x3352
R 01453C: 0000E032 -> 0090E032 | 1453a:	4eb9 0000 e032 	jsr 0xe032
R 01454E: 0000E032 -> 0090E032 | 1454c:	4eb9 0000 e032 	jsr 0xe032
R 014560: 0000E032 -> 0090E032 | 1455e:	4eb9 0000 e032 	jsr 0xe032
R 0145E6: 00003BCE -> 00903BCE | 145e4:	4eb9 0000 3bce 	jsr 0x3bce
R 0145EC: 00003B2E -> 00903B2E | 145ea:	4eb9 0000 3b2e 	jsr 0x3b2e
R 014634: 00003F72 -> 00903F72 | 14632:	4eb9 0000 3f72 	jsr 0x3f72
R 01463A: 00003F20 -> 00903F20 | 14638:	4eb9 0000 3f20 	jsr 0x3f20
R 014640: 00003D36 -> 00903D36 | 1463e:	4ef9 0000 3d36 	jmp 0x3d36
R 014664: 0000E266 -> 0090E266 | 14662:	4eb9 0000 e266 	jsr 0xe266
R 014676: 0000E2DC -> 0090E2DC | 14674:	4eb9 0000 e2dc 	jsr 0xe2dc
R 0146B2: 0000E23C -> 0090E23C | 146b0:	4eb9 0000 e23c 	jsr 0xe23c
R 0147F4: 00003F40 -> 00903F40 | 147f2:	4eb9 0000 3f40 	jsr 0x3f40
R 0147FA: 00003F72 -> 00903F72 | 147f8:	4eb9 0000 3f72 	jsr 0x3f72
R 014800: 00003F20 -> 00903F20 | 147fe:	4eb9 0000 3f20 	jsr 0x3f20
R 014806: 00006654 -> 00906654 | 14804:	4eb9 0000 6654 	jsr 0x6654
R 01480C: 0000D4B8 -> 0090D4B8 | 1480a:	4eb9 0000 d4b8 	jsr 0xd4b8
R 01481C: 0000D8BA -> 0090D8BA | 1481a:	4eb9 0000 d8ba 	jsr 0xd8ba
R 014822: 0000D99C -> 0090D99C | 14820:	4eb9 0000 d99c 	jsr 0xd99c
R 014828: 0000669C -> 0090669C | 14826:	4eb9 0000 669c 	jsr 0x669c
R 01482E: 0000D47E -> 0090D47E | 1482c:	4eb9 0000 d47e 	jsr 0xd47e
R 014834: 0000674E -> 0090674E | 14832:	4eb9 0000 674e 	jsr 0x674e
R 01483A: 0000D5A6 -> 0090D5A6 | 14838:	4eb9 0000 d5a6 	jsr 0xd5a6
R 014840: 00003D14 -> 00903D14 | 1483e:	4ef9 0000 3d14 	jmp 0x3d14
R 014AA0: 0000E032 -> 0090E032 | 14a9e:	4eb9 0000 e032 	jsr 0xe032
R 014ABC: 0000E032 -> 0090E032 | 14aba:	4eb9 0000 e032 	jsr 0xe032
R 014B04: 0000D4B8 -> 0090D4B8 | 14b02:	4eb9 0000 d4b8 	jsr 0xd4b8
R 014B42: 00003B2E -> 00903B2E | 14b40:	4eb9 0000 3b2e 	jsr 0x3b2e
R 014B5A: 00003352 -> 00903352 | 14b58:	4ef9 0000 3352 	jmp 0x3352
R 014BB4: 00003B2E -> 00903B2E | 14bb2:	4ef9 0000 3b2e 	jmp 0x3b2e
R 014BD6: 000065AA -> 009065AA | 14bd4:	4eb9 0000 65aa 	jsr 0x65aa
R 014C16: 00003352 -> 00903352 | 14c14:	4eb9 0000 3352 	jsr 0x3352
R 014C22: 0000E1E8 -> 0090E1E8 | 14c20:	4eb9 0000 e1e8 	jsr 0xe1e8
R 014C2C: 00003BCE -> 00903BCE | 14c2a:	4eb9 0000 3bce 	jsr 0x3bce
R 014C32: 00003F04 -> 00903F04 | 14c30:	4ef9 0000 3f04 	jmp 0x3f04
R 014C54: 00003352 -> 00903352 | 14c52:	4eb9 0000 3352 	jsr 0x3352
R 014C9E: 00003352 -> 00903352 | 14c9c:	4eb9 0000 3352 	jsr 0x3352
R 014CEC: 00003352 -> 00903352 | 14cea:	4eb9 0000 3352 	jsr 0x3352
R 014CFE: 00003706 -> 00903706 | 14cfc:	4eb9 0000 3706 	jsr 0x3706
R 014D4E: 00003F72 -> 00903F72 | 14d4c:	4eb9 0000 3f72 	jsr 0x3f72
R 014D54: 00003F20 -> 00903F20 | 14d52:	4eb9 0000 3f20 	jsr 0x3f20
R 014D5A: 0000D4B8 -> 0090D4B8 | 14d58:	4eb9 0000 d4b8 	jsr 0xd4b8
R 014D6A: 0000D8BA -> 0090D8BA | 14d68:	4eb9 0000 d8ba 	jsr 0xd8ba
R 014D70: 0000D99C -> 0090D99C | 14d6e:	4eb9 0000 d99c 	jsr 0xd99c
R 014D76: 000065CA -> 009065CA | 14d74:	4eb9 0000 65ca 	jsr 0x65ca
R 014D7C: 00003D14 -> 00903D14 | 14d7a:	4ef9 0000 3d14 	jmp 0x3d14
R 014DBC: 0000E266 -> 0090E266 | 14dba:	4eb9 0000 e266 	jsr 0xe266
R 014E6E: 0000E266 -> 0090E266 | 14e6c:	4eb9 0000 e266 	jsr 0xe266
R 014FA8: 00003F72 -> 00903F72 | 14fa6:	4eb9 0000 3f72 	jsr 0x3f72
R 014FAE: 00003F20 -> 00903F20 | 14fac:	4eb9 0000 3f20 	jsr 0x3f20
R 014FB4: 00006654 -> 00906654 | 14fb2:	4eb9 0000 6654 	jsr 0x6654
R 014FBA: 0000D4B8 -> 0090D4B8 | 14fb8:	4eb9 0000 d4b8 	jsr 0xd4b8
R 014FCA: 0000D8BA -> 0090D8BA | 14fc8:	4eb9 0000 d8ba 	jsr 0xd8ba
R 014FE0: 0000D99C -> 0090D99C | 14fde:	4eb9 0000 d99c 	jsr 0xd99c
R 014FE6: 0000669C -> 0090669C | 14fe4:	4eb9 0000 669c 	jsr 0x669c
R 015012: 00003352 -> 00903352 | 15010:	4eb9 0000 3352 	jsr 0x3352
R 015030: 0000D47E -> 0090D47E | 1502e:	4eb9 0000 d47e 	jsr 0xd47e
R 015036: 0000674E -> 0090674E | 15034:	4eb9 0000 674e 	jsr 0x674e
R 01503C: 0000D5A6 -> 0090D5A6 | 1503a:	4eb9 0000 d5a6 	jsr 0xd5a6
R 01504A: 00003D14 -> 00903D14 | 15048:	4ef9 0000 3d14 	jmp 0x3d14
R 015050: 00003DD8 -> 00903DD8 | 1504e:	4ef9 0000 3dd8 	jmp 0x3dd8
R 015066: 000100B0 -> 009100B0 | 15064:	4eb9 0001 00b0 	jsr 0x100b0
R 015078: 000065AA -> 009065AA | 15076:	4eb9 0000 65aa 	jsr 0x65aa
R 015098: 00003F20 -> 00903F20 | 15096:	4eb9 0000 3f20 	jsr 0x3f20
R 0150A2: 0000E20C -> 0090E20C | 150a0:	4eb9 0000 e20c 	jsr 0xe20c
R 01511C: 000065CA -> 009065CA | 1511a:	4eb9 0000 65ca 	jsr 0x65ca
R 01512A: 00003DD8 -> 00903DD8 | 15128:	4ef9 0000 3dd8 	jmp 0x3dd8
R 015328: 0000E032 -> 0090E032 | 15326:	4eb9 0000 e032 	jsr 0xe032
R 015344: 0000E032 -> 0090E032 | 15342:	4eb9 0000 e032 	jsr 0xe032
R 015392: 00003B2E -> 00903B2E | 15390:	4eb9 0000 3b2e 	jsr 0x3b2e
R 0153AE: 00003B2E -> 00903B2E | 153ac:	4eb9 0000 3b2e 	jsr 0x3b2e
R 0153D4: 00003B2E -> 00903B2E | 153d2:	4eb9 0000 3b2e 	jsr 0x3b2e
R 015460: 000065AA -> 009065AA | 1545e:	4eb9 0000 65aa 	jsr 0x65aa
R 0154AC: 0000E1E8 -> 0090E1E8 | 154aa:	4eb9 0000 e1e8 	jsr 0xe1e8
R 0154B6: 00003BCE -> 00903BCE | 154b4:	4eb9 0000 3bce 	jsr 0x3bce
R 0154BC: 00003F04 -> 00903F04 | 154ba:	4ef9 0000 3f04 	jmp 0x3f04
R 015542: 00003352 -> 00903352 | 15540:	4eb9 0000 3352 	jsr 0x3352
R 015588: 00003706 -> 00903706 | 15586:	4eb9 0000 3706 	jsr 0x3706
R 0155E0: 00003F04 -> 00903F04 | 155de:	4ef9 0000 3f04 	jmp 0x3f04
R 0155E6: 00003F72 -> 00903F72 | 155e4:	4eb9 0000 3f72 	jsr 0x3f72
R 0155EC: 00003F20 -> 00903F20 | 155ea:	4eb9 0000 3f20 	jsr 0x3f20
R 0155F2: 0000D4B8 -> 0090D4B8 | 155f0:	4eb9 0000 d4b8 	jsr 0xd4b8
R 015602: 0000D99C -> 0090D99C | 15600:	4eb9 0000 d99c 	jsr 0xd99c
R 015614: 000065CA -> 009065CA | 15612:	4eb9 0000 65ca 	jsr 0x65ca
R 01561A: 00003D14 -> 00903D14 | 15618:	4ef9 0000 3d14 	jmp 0x3d14
R 0156BC: 0000E266 -> 0090E266 | 156ba:	4eb9 0000 e266 	jsr 0xe266
R 0156EE: 0000E266 -> 0090E266 | 156ec:	4eb9 0000 e266 	jsr 0xe266
R 015714: 0000E23C -> 0090E23C | 15712:	4eb9 0000 e23c 	jsr 0xe23c
R 01573A: 0000E23C -> 0090E23C | 15738:	4eb9 0000 e23c 	jsr 0xe23c
R 015758: 00014152 -> 00914152 | 15756:	4eb9 0001 4152 	jsr 0x14152
R 01580E: 0000E2DC -> 0090E2DC | 1580c:	4eb9 0000 e2dc 	jsr 0xe2dc
R 015834: 0000E266 -> 0090E266 | 15832:	4eb9 0000 e266 	jsr 0xe266
R 015846: 0000E23C -> 0090E23C | 15844:	4eb9 0000 e23c 	jsr 0xe23c
R 0158F6: 0000E23C -> 0090E23C | 158f4:	4eb9 0000 e23c 	jsr 0xe23c
R 015A3E: 00003F40 -> 00903F40 | 15a3c:	4eb9 0000 3f40 	jsr 0x3f40
R 015A44: 00003F72 -> 00903F72 | 15a42:	4eb9 0000 3f72 	jsr 0x3f72
R 015A4A: 00003F20 -> 00903F20 | 15a48:	4eb9 0000 3f20 	jsr 0x3f20
R 015A50: 00006654 -> 00906654 | 15a4e:	4eb9 0000 6654 	jsr 0x6654
R 015A56: 0000D4B8 -> 0090D4B8 | 15a54:	4eb9 0000 d4b8 	jsr 0xd4b8
R 015A6A: 0000D8BA -> 0090D8BA | 15a68:	4eb9 0000 d8ba 	jsr 0xd8ba
R 015A86: 0000D99C -> 0090D99C | 15a84:	4eb9 0000 d99c 	jsr 0xd99c
R 015A9A: 0000D99C -> 0090D99C | 15a98:	4eb9 0000 d99c 	jsr 0xd99c
R 015AE6: 0000D4B8 -> 0090D4B8 | 15ae4:	4eb9 0000 d4b8 	jsr 0xd4b8
R 015AF8: 0000669C -> 0090669C | 15af6:	4eb9 0000 669c 	jsr 0x669c
R 015AFE: 0000D47E -> 0090D47E | 15afc:	4eb9 0000 d47e 	jsr 0xd47e
R 015B04: 0000674E -> 0090674E | 15b02:	4eb9 0000 674e 	jsr 0x674e
R 015B0A: 0000D5A6 -> 0090D5A6 | 15b08:	4eb9 0000 d5a6 	jsr 0xd5a6
R 015B14: 00011386 -> 00911386 | 15b12:	4eb9 0001 1386 	jsr 0x11386
R 015B1A: 00003D14 -> 00903D14 | 15b18:	4ef9 0000 3d14 	jmp 0x3d14
R 015B62: 0000E20C -> 0090E20C | 15b60:	4eb9 0000 e20c 	jsr 0xe20c
R 015B78: 00003F04 -> 00903F04 | 15b76:	4ef9 0000 3f04 	jmp 0x3f04
R 015C6A: 000065AA -> 009065AA | 15c68:	4eb9 0000 65aa 	jsr 0x65aa
R 015C98: 00003F72 -> 00903F72 | 15c96:	4eb9 0000 3f72 	jsr 0x3f72
R 015C9E: 00003F20 -> 00903F20 | 15c9c:	4eb9 0000 3f20 	jsr 0x3f20
R 015CA4: 0000669C -> 0090669C | 15ca2:	4eb9 0000 669c 	jsr 0x669c
R 015CAA: 00003D36 -> 00903D36 | 15ca8:	4ef9 0000 3d36 	jmp 0x3d36
R 015D80: 0000674E -> 0090674E | 15d7e:	4eb9 0000 674e 	jsr 0x674e
R 015D86: 0000D5A6 -> 0090D5A6 | 15d84:	4eb9 0000 d5a6 	jsr 0xd5a6
R 015D8C: 0000669C -> 0090669C | 15d8a:	4eb9 0000 669c 	jsr 0x669c
R 015D92: 00003D36 -> 00903D36 | 15d90:	4ef9 0000 3d36 	jmp 0x3d36
R 015D9A: 00003352 -> 00903352 | 15d98:	4eb9 0000 3352 	jsr 0x3352
R 015DA6: 00003BCE -> 00903BCE | 15da4:	4eb9 0000 3bce 	jsr 0x3bce
R 015DAC: 00003B2E -> 00903B2E | 15daa:	4eb9 0000 3b2e 	jsr 0x3b2e
R 015E1C: 00003F04 -> 00903F04 | 15e1a:	4ef9 0000 3f04 	jmp 0x3f04
R 015E32: 00003F72 -> 00903F72 | 15e30:	4eb9 0000 3f72 	jsr 0x3f72
R 015E38: 00003F20 -> 00903F20 | 15e36:	4eb9 0000 3f20 	jsr 0x3f20
R 015E3E: 00003D36 -> 00903D36 | 15e3c:	4ef9 0000 3d36 	jmp 0x3d36
R 016506: 00003B2E -> 00903B2E | 16504:	4ef9 0000 3b2e 	jmp 0x3b2e
R 01650C: 000065AA -> 009065AA | 1650a:	4eb9 0000 65aa 	jsr 0x65aa
R 01653C: 0000E1E8 -> 0090E1E8 | 1653a:	4eb9 0000 e1e8 	jsr 0xe1e8
R 016546: 00003BCE -> 00903BCE | 16544:	4eb9 0000 3bce 	jsr 0x3bce
R 01654C: 00003F04 -> 00903F04 | 1654a:	4ef9 0000 3f04 	jmp 0x3f04
R 0165AA: 00003352 -> 00903352 | 165a8:	4eb9 0000 3352 	jsr 0x3352
R 0165DC: 00003352 -> 00903352 | 165da:	4eb9 0000 3352 	jsr 0x3352
R 0165F4: 00003706 -> 00903706 | 165f2:	4eb9 0000 3706 	jsr 0x3706
R 016634: 00003F72 -> 00903F72 | 16632:	4eb9 0000 3f72 	jsr 0x3f72
R 01663A: 00003F20 -> 00903F20 | 16638:	4eb9 0000 3f20 	jsr 0x3f20
R 016640: 0000D4B8 -> 0090D4B8 | 1663e:	4eb9 0000 d4b8 	jsr 0xd4b8
R 016650: 0000D8BA -> 0090D8BA | 1664e:	4eb9 0000 d8ba 	jsr 0xd8ba
R 016656: 0000D99C -> 0090D99C | 16654:	4eb9 0000 d99c 	jsr 0xd99c
